Time_s,Voltage_V,Current_mA,Power_mW
18.72,4.14,-191.30,796.00
18.75,4.14,-191.60,796.00
18.78,4.13,-191.70,796.00
18.78,4.14,-191.80,796.00
18.81,4.14,-191.70,796.00
18.84,4.14,-191.60,796.00
18.87,4.14,-192.00,800.00
18.90,4.14,-191.50,796.00
18.90,4.14,-191.70,796.00
18.93,4.14,-191.50,796.00
18.96,4.14,-191.80,796.00
18.99,4.14,-191.80,796.00
19.02,4.13,-191.70,796.00
19.02,4.14,-191.70,796.00
19.05,4.14,-191.90,796.00
19.08,4.13,-191.80,796.00
19.11,4.14,-191.70,796.00
19.14,4.14,-191.70,796.00
19.14,4.14,-191.70,796.00
19.17,4.14,-191.80,796.00
19.20,4.14,-191.50,796.00
19.23,4.14,-191.70,796.00
19.26,4.13,-191.90,796.00
19.26,4.14,-191.80,796.00
19.29,4.14,-191.80,796.00
19.32,4.14,-191.80,796.00
19.35,4.14,-191.70,796.00
19.38,4.14,-191.70,796.00
19.38,4.14,-191.80,796.00
19.41,4.14,-191.70,796.00
19.44,4.14,-191.70,796.00
19.50,4.14,-191.60,796.00
19.50,4.14,-191.50,796.00
19.50,4.14,-192.00,800.00
19.54,4.14,-191.70,796.00
